client_cd,order_cd,pro_seq,pro_status_cd
000SWA,2369,12,39-40-8-200-10-202-11-201-203
000TYO,926,1,10-200-39-40-11-201
000VIP,3455,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
000VIP,3455,2,39-40-3-4-5-6-10-202-203-11-12-430-13-431
000VOX,2088,1,39-40-3-4-10-202-203-11-12-430-13-431
000WAF,3971,1,10-200-201-11-39-40
000WAF,3971,2,10-200-201-11-39-40
000XEN,15265,1,39-40-3-4-5-10-202-203-11
000ZIT,10431,1,10-202-11-203-39-40
00ABBP,33,1,39-40-10-202-203-11-3-4
00ACLA,109,1,11-39-40-3-4-10-202-203
00ALPL,1523,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
00AMBE,6371,1,3-4-10-202-203-11-39-40
00AMBE,6371,2,3-4-10-202-203-11-39-40
00AQMO,483,1,39-40-3-4-5-6-10-202-11-203
00AREL,349,1,3-4-5-6-10-202-203-11-39-40
00AREL,350,1,39-40-3-4-10-202-203-11
00AREL,352,1,3-4-5-6-10-202-203-11-39-40
00AREL,353,1,3-4-5-6-10-202-203-11-39-40
00ASIC,1662,1,3-4-5-6-10-202-203-11-39-40
00BATT,425,1,10-202-203-11-12-430-13-431-39-40-3-4
00BAUM,17901,1,12-430-13-431-33-39-40-3-4-32-10-202-203-11
00BFEG,3134,1,3-4-5-6-10-202-11-203-39-40
00BIOT,4410,1,10-204-205-11-12-310-13-311-39-40-3-4
00BIOT,4493,1,3-4-10-202-11-203-39-40
00BSHS,1522,1,3-4-39-40-10-202-203-11
00CETO,316,1,39-40-3-4-10-202-203-11
00COKU,1810,1,10-202-11-203-39-40-3-4-5-6
00CORE,206,1,3-4-5-6-39-40-203-11-10-202
00CORE,207,1,3-4-5-6-10-202-203-11-39-40
00CPAU,772,1,39-40-3-4-10-202-11-203
00CPAU,773,1,3-4-10-202-203-11-39-40
00CREA,540,1,3-4-39-40-10-202-11-203
00CREA,558,1,10-202-11-203-39-40-3-4-5-6
00CREA,566,1,3-4-39-40-10-202-11-203
00DAWN,2037,1,3-4-12-480-13-481-39-40-10-204-205-11
00DAWN,2039,1,10-204-11-205-3-4-39-40
00DAWN,2041,1,10-204-11-205-3-4-39-40
00DAWN,2042,1,10-204-205-11-3-4-39-40
00DAWN,2043,1,10-204-205-11-3-4-39-40
00DFTM,10818,1,3-4-10-202-203-11-33-39-40-32-12-430-13-431
00DFTM,10894,1,33-39-40-32-3-4-10-202-11-203-12-430-13-431
00DFTM,10959,1,39-40-11-3-4-10-202-203
00DRHA,687,1,3-4-39-40-10-202-203-11
00DRHA,697,1,202-10-200-203-11-39-40-201
00DRHA,703,1,10-202-11-203-39-40
00DRHA,703,2,10-202-203-11-39-40
00DRHA,713,1,10-202-203-11-39-40-3-4
00DRJH,2748,1,39-40-3-4-5-6-10-202-203-11
00DRJH,2748,2,39-40-3-4-5-6-10-202-203-11
00DRJH,2822,1,3-4-10-202-203-11-39-40
00ECKO,1026,1,39-40-3-4-5-6-10-202-203-11
00EGST,355,1,10-200-201-11-33-39-40-32
00EGST,358,1,10-200-201-33-11-39-40-32
00EGST,362,1,33-32-39-40-10-200-201-11
00ELAG,650,1,39-40-10-200-11-201
00ELAG,650,2,39-40-10-200-201-11
00ELAG,650,3,39-40-10-200-201-11
00ELAG,650,4,39-40-10-200-201-11
00ELAG,650,5,39-40-10-200-201-11
00ELAG,653,1,10-200-39-40-201-11
00ELAG,653,2,10-200-39-40-11-201
00ELAG,653,3,10-200-39-40-11-201
00ELAG,653,4,10-200-39-40-11-201
00ELAG,653,5,10-200-39-40-11-201
00ELAG,679,1,39-40-10-200-201-11
00ELKA,4818,1,11-203-39-40-3-4-10-202
00ELKA,4867,1,3-4-10-202-11-203-39-40
00ELKA,4871,1,3-4-10-202-11-203-39-40
00ELKA,4898,1,10-202-203-11-39-40-3-4
00ENGI,1168,1,3-4-5-6-10-202-203-11-39-40
00ENHA,1035,1,39-40-3-4-10-202-11-203
00EPCO,1638,1,10-202-11-203-39-40-3-4
00EPCO,1639,1,10-202-203-11-39-40-3-4
00EWSA,839,1,39-40-3-4-10-202-11-203
00EWSA,840,1,11-39-40-10-202-203-3-4
00EWSA,860,1,11-203-39-40-10-202
00FRIC,23,1,10-202-203-11-39-40-3
00FRIC,23,2,39-40-3-10-202-11-203
00GATR,225,1,39-40-3-4-5-6-10-202-11-203
00GROB,1590,1,39-40-3-4-11
00GSMB,528,1,10-200-201-11-39-40
00HENG,2289,1,3-4-5-6-10-202-203-11-39-40
00HIMM,185,1,39-40-10-200-201-11
00HUGI,1868,1,3-4-10-202-203-11-39-40
00IBID,13435,1,39-40-12-480-13-481-10-204-205-11-3-4
00IBID,13481,1,39-40-12-480-13-481-10-204-205-11-3-4
00IBID,13546,1,11-3-4-39-40-10-204-205
00IBID,13547,1,11-3-4-12-480-13-481-39-40-10-204-205
00IBID,13550,1,11-3-4-12-480-13-481-39-40-10-204-205
00IBOT,356,1,39-40-11-3-4-10-202-203
00IMAA,1146,1,39-40-3-4-10-202-11-203
00INEL,2091,1,3-4-10-202-203-11-39-40
00INEL,2092,1,3-4-10-202-203-11-39-40
00INEL,2093,1,3-4-10-202-203-11-39-40
00INEL,2094,1,3-4-10-202-203-11-39-40
00INEL,2095,1,3-4-10-202-203-11-39-40
00INEL,2096,1,3-4-10-202-203-11-39-40
00INEL,2097,1,39-40-3-4-10-202-203-11
00INEL,2098,1,39-40-3-4-10-202-203-11
00INEL,2099,1,39-40-3-4-10-202-203-11
00INEL,2100,1,39-40-3-4-10-202-203-11
00INEL,2101,1,39-40-3-4-10-202-203-11
00INEL,2102,1,3-4-10-202-11-203-39-40
00INEL,2103,1,203-11-39-40-3-4-10-202
00INEL,2104,1,11-39-40-3-4-10-202-203
00INEL,2105,1,11-39-40-3-4-10-202-203
00INEL,2128,1,3-4-10-202-203-11-39-40
00INEL,2129,1,3-4-10-202-203-11-39-40
00ISOG,2602,1,39-40-3-4-5-6-10-202-203-11
00ISOG,2603,1,39-40-3-4-5-6-10-202-11-203
00ISOG,2653,1,3-4-39-40-5-6-10-202-11-203
00JCAE,2743,1,3-4-39-40-5-6-10-202-203-11
00JCAE,2743,2,3-4-39-40-5-6-10-202-203-11
00JCAE,2743,3,39-40-3-4-5-6-10-202-203-11
00JCAE,2743,4,39-40-3-4-5-6-10-202-203-11
00JCAE,2743,5,39-40-3-4-5-6-10-202-11-203
00JCAE,2743,6,39-40-3-4-5-6-10-202-11-203
00JOWI,593,1,3-4-33-39-40-10-202-203-11-32
00JOWI,594,1,10-202-203-11-33-39-40-32-3-4
00JOWI,595,1,3-4-10-202-11-203-12-502-13-503-33-39-40-32
00JOWI,601,1,3-4-10-202-11-203-12-502-13-503-33-39-40-32
00KAMA,2138,1,4-10-202-203-11-3-39-40
00KARE,12,1,33-32-10-204-205-11-39-40-3-4
00KMSK,1978,1,12-430-13-431-203-11-39-40-10-202-3-4
00KUGL,192,1,39-40-3-4-5-6-10-202-11-203
00KUGL,192,2,39-40-3-4-5-6-10-202-11-203
00KUGL,192,3,39-40-3-4-5-6-10-202-203-11
00KUMA,2524,1,39-40-3-4-10-202-11-203
00KWSP,549,1,3-4-5-6-10-202-39-40-11-203
00LCMD,848,1,11-39-40-3-4-203-10-202
00MABL,51,1,4-39-40-10-202-3-203-11
00MAGS,1922,1,39-40-10-200-201-11
00MAGS,1932,1,3-4-10-202-203-11-39-40
00MAGS,1933,1,3-4-10-202-11-203-39-40
00MAGS,2002,1,39-40-3-4-10-202-11-203
00MAGS,2024,1,39-40-10-200-201-202-203-11
00MCHO,13,1,10-202-203-11-39-40-3-4
00MDEL,830,1,10-202-203-11-39-40
00MELM,104,1,32-33-39-40-3-4-10-202-203-11
00MELM,105,1,32-33-39-40-3-10-202-203-11
00MICG,278,1,10-202-11-203-39-40-3-4
00MITS,8685,1,10-202-11-203-39-40
00MONW,180,1,39-40-3-4-10-202-203-11
00MONW,181,1,10-202-203-11-39-40
00MONW,182,1,11-39-40-3-4-10-202-203
00MONW,182,2,11-39-40-3-4-203-10-202
00MONW,186,1,11-39-3-40-10-202-203
00MONW,186,2,10-202-203-11-39-40-3-4
00MONW,186,3,10-202-203-11-39-40-3
00MONW,187,1,3-10-202-203-11-39-40
00MONW,187,2,3-4-39-40-10-202-203-11
00MONW,187,3,3-4-39-40-10-202-203-11
00NORG,86,1,39-40-10-202-11-203
00OEZS,150,1,39-40-3-4-10-202-203-11
00PGSS,1556,1,10-202-3-4-11-5-6-12-430-13-431-39-40-203
00PGSS,1557,1,3-12-430-4-5-6-13-431-39-40-10-202-203-11
00PRIG,557,1,10-200-201-11-39-40
00PRIG,557,2,10-200-201-11-39-40
00PRIG,557,3,10-200-201-11-39-40
00RAMP,3482,1,3-4-5-6-10-202-203-11-12-430-13-431-39-40
00RIES,2468,1,39-40-3-4-10-202-11-203
00RLSD,844,1,39-40-10-202-203-11
00ROED,661,1,39-40-11-10-202-203
00ROED,661,2,11-39-40-10-202-203
00ROED,661,3,39-40-11-10-202-203
00ROED,661,4,11-39-40-10-202-203
00ROED,661,5,39-40-203-11-10-202
00ROED,661,6,11-39-40-10-202-203
00ROED,661,7,11-39-40-10-202-203
00ROMO,2729,1,3-4-10-202-203-11-39-40
00ROMO,2730,1,3-4-10-202-203-11-39-40
00RONA,109,1,10-202-203-11-39-40-3
00RSDR,901,1,39-40-3-4-10-202-203-11
00SCHS,98,1,39-40-3-4-10-202-11-203-12-430-13-431
00SOLD,766,1,39-40-3-4-10-202-11-203
00SPEA,1842,1,39-40-3-4-10-202-11-203-12-430-13-431
00SPEA,1842,2,39-40-3-4-10-202-11-203-12-430-13-431
00SUPF,1690,1,3-4-10-202-11-203-39-40
00SUPF,1691,1,3-4-11-39-40
00TAKA,10399,1,10-202-203-11-3-4-39-40
00TRIO,6463,1,10-202-39-40-3-4-5-6-11-203
00UAGR,4075,1,3-4-10-202-203-11-39-40
00UAIX,848,1,203-39-40-3-4-11-10-202
00UTZR,542,1,3-10-202-4-203-11-5-6-39-40
00VDOS,124,1,203-11-39-40-3-4-5-6-10-202
00VDOS,124,2,203-11-39-40-3-4-5-6-10-202
00VTAS,4619,1,3-4-10-202-203-11-39-40
00VTAS,4620,1,3-4-10-202-203-11-39-40
00WEAN,203,1,3-4-10-202-11-203-12-430-13-431-39-40
00WEAN,204,1,3-10-202-11-203-12-430-13-431-39-40
00WEAN,205,1,3-4-10-202-11-203-12-430-13-431-39-40
00WEAN,206,1,3-4-10-202-11-203-12-430-13-431-39-40
00WEAN,207,1,3-4-10-202-11-203-12-430-431-13-39-40
00WEAN,208,1,3-4-10-202-203-11-12-430-13-431-39-40
00WEAN,209,1,3-4-10-202-203-11-12-430-13-431-39-40
00WEAN,210,1,3-4-10-202-11-203-12-430-13-431-39-40
00WEAN,211,1,3-4-10-202-12-430-13-431-39-40-11-203
00WEAN,212,1,3-4-10-202-203-11-12-430-13-431-39-40
00WEAN,213,1,3-4-10-202-203-11-12-430-13-431-39-40
00WEAS,1578,1,10-202-11-203-39-40
00WPGI,434,1,3-4-10-202-203-11-39-40
00ZOLL,1856,1,11-201-39-40-10-200
00ZOLL,1856,2,11-201-39-40-10-200
0AJD05,28235,1,10-202-203-11-39-40-3-4
0ALFAU,442,1,10-202-11-203-39-40
0ALFAU,443,1,10-202-11-203-39-40
0AMKON,3054,1,5-6-3-4-10-202-203-11-13-431-39-40-12-430
0AMKON,3055,1,5-6-3-4-10-202-11-203-12-430-13-431-39-40
0ARDPI,2963,1,3-4-39-40-10-202-203-11
0ARDPI,2965,1,3-4-10-202-203-11-39-40
0BARCO,635,1,203-11-3-4-5-6-10-39-202-40
0BARCO,635,2,203-3-4-5-6-11-39-40-10-202
0BCO10,4125,1,10-202-203-11-39-40-3-4
0BERTE,157,1,10-200-11-201-39-40
0BOCK3,1074,1,12-430-13-431-3-4-5-6-39-40-10-202-11-203
0BRAIN,737,1,39-40-10-200-201-11
0BRAIN,741,1,39-40-10-200-201-11
0BRAIN,746,1,39-40-10-200-201-11
0BRAIN,748,1,39-40-10-200-201-11
0BUCKE,94,1,11-203-39-40-10-202-3-4
0CCE33,2435,1,10-202-11-203-39-40-3-4
0CCV60,3382,1,33-39-40-3-4-32-10-202-11-203
0CLEMI,3878,1,3-4-10-202-203-11-33-39-40-32-32-12-430-13-431
0CLEMI,3879,1,33-39-40-32-3-4-32-10-202-203-11
0CTS05,35749,1,3-4-5-6-10-202-11-203-12-430-13-431-39-40
0DAMFR,1307,1,12-430-13-431-33-39-40-32-3-4-10-202-203-11
0DAMFR,1329,1,39-40-3-4-5-10-202-203-11-12-430-431-13
0DCW20,499,1,10-202-203-11-39-40-3-4
0DJG07,20499,1,3-4-10-202-11-203-39-40
0DJK12,6455,1,3-4-10-202-203-11-39-40
0DRERA,50,1,3-4-10-202-11-203-39-40
0DRERA,50,2,3-4-10-202-11-203-39-40
0DRERA,50,3,3-4-202-11-203-205-10-204-39-40
0DRERA,50,4,3-4-10-202-11-203-39-40
0DRERA,50,5,203-3-4-11-39-40-10-202
0DRERA,50,6,3-4-39-40-10-202-11-203
0DRERA,50,7,3-4-10-202-39-40-11-203
0DRERA,50,8,3-4-10-202-203-39-11-40
0ECOLE,371,1,39-40-3-4-5-6-10-202-203-11
0EJW02,37700,1,33-3-4-39-40-10-202-203-11-32-12-430-13-431
0ERIFR,6303,1,10-204-205-11-12-310-13-311-39-3-4-40
0ERIFR,6787,1,10-202-203-11-39-40-3-4
0ERIFR,6889,1,39-40-3-4-5-10-202-11-203
0FCZ03,1789,1,10-202-203-39-40-3-4-11
0FCZ03,1789,2,10-202-39-40-3-203-11
0FCZ03,1790,1,10-202-203-11-39-40
0FCZ03,1790,2,3-4-10-202-203-11-39-40
0FJT22,2383,1,12-430-13-431-39-40-3-4-5-6-10-202-11-203
0FJV08,5259,1,10-202-11-203-39-40-3-4
0FKE02,1953,1,10-202-11-203-39-40-3-4
0FOOKE,227,1,3-4-10-202-203-11-39-40
0FUWBG,186,1,39-40-3-4-10-202-203-11
0GCB06,1007,1,3-4-10-202-203-11-39-40
0GCGB5,147,1,10-202-203-11-39-40-3-4
0GCO61,301401,1,39-40-10-202-203-11-3-12-430-431-480-4-5-13-481
0GCO61,301402,1,39-40-10-202-203-11-3-4-5-12-430-431-480-6-13-481
0GCO61,301403,1,39-40-10-202-203-11-3-4-12-430-431-480-5-6-13-481
0GERMA,3757,1,5-6-10-202-11-203-12-430-13-431-3-4-39-40
0GJE11,8695,1,39-40-3-4-10-202-11-203
0GPADE,1,1,12-490-13-491-10-202-3-4-11-203-39-40-5-6
0GUO01,1451,1,39-40-3-10-202-203-11
0GUO01,1485,1,39-40-3-4-5-6-10-202-11-203
0HCC05,17306,1,39-40-3-4-10-202-203-11
0HCC05,17409,1,203-11-39-40-10-202-3-4
0HCD10,22745,1,3-4-10-202-11-203-39-40
0HCE10,11861,1,3-4-10-202-203-11-39-40
0HCE10,11862,1,3-4-10-202-203-11-39-40
0HCGG9,2390,1,10-202-3-11-39-40-203
0HCGG9,2417,1,10-202-203-3-11-39-40
0HCV30,2819,1,4-10-202-203-39-40-3-11
0HCVQ5,13478,1,12-490-13-491-39-40-3-4-10-202-203-11
0HJO04,2150,1,10-202-203-11-39-40-3-4
0HJO04,2150,2,10-202-203-11-39-40-3-4
0HJS22,38216,1,3-4-10-202-203-11-39-40
0HOFEL,1699,1,3-4-11-39-40-10-202-203
0HOFEL,1702,1,3-4-11-203-39-40-10-202
0HOFEL,1705,1,3-4-39-40-10-202-203-11
0HOFEL,1710,1,3-4-11-203-39-40-10-202
0IDEAL,1812,1,33-39-40-3-4-32-10-202-11-203-12-430-13-431
0IMSGE,9705,1,10-202-39-40-11-203-4-3
0IMSGE,9705,2,203-39-40-11-4-10-202-3
0IMSGE,10825,1,203-11-39-40-3-4-10-202
0INFIT,1156,1,3-4-39-40-10-202-203-11
0INFIT,1156,2,3-4-39-40-10-202-203-11
0INFIT,1156,3,3-4-39-40-10-202-203-11
0INFIT,1156,4,39-40-3-4-10-202-203-11
0INFIT,1156,5,39-40-3-4-10-202-203-11
0INFIT,1156,6,203-11-39-40-3-4-10-202
0INTEK,2070,1,39-40-3-4-5-6-10-202-203-11
0IPTEA,1461,1,11-39-40-10-200-201
0IWKKK,9159,1,203-11-39-40-10-202
0IWKKK,9159,2,10-202-11-203-39-40
0JCEA9,30011,1,11-39-40-3-4-10-202-203
0JCSZ5,8054,1,33-3-4-39-40-10-202-32-203-11
0JED01,16863,1,3-4-10-202-203-11-39-40
0JENIN,399,1,10-202-203-11-39-40
0JHV05,1585,1,33-11-39-40-32-10-200-201
0JJG05,28897,1,33-39-40-11-32-10-200-201
0JJS60,17699,1,32-33-39-40-10-200-201-11
0JJS60,17704,1,12-480-13-481-3-4-39-40-10-202-203-11
0JJS60,17786,1,32-33-39-40-10-200-201-11
0JJS60,17791,1,12-480-13-481-3-4-39-40-10-202-203-11
0KARTH,674,1,11-33-39-40-32-10-200-201-12-310-13-311
0KARTH,676,1,203-11-33-39-40-3-10-202-32
0KARTH,677,1,3-4-33-12-310-13-311-39-40-10-204-11-205-32
0KARTH,678,1,3-4-33-12-310-13-311-39-40-10-204-205-11-32
0KARTH,680,1,3-4-33-12-310-13-311-39-40-10-204-11-205-32
0KARTH,687,1,33-39-40-12-310-13-311-32-10-200-201-11
0KARTH,688,1,33-39-40-12-310-13-311-32-10-200-201-11
0KCSB3,3412,1,10-202-11-203-39-40-3-4-5-6
0KCSB3,3422,1,3-4-10-202-203-11-39-40
0KES03,12346,1,3-4-10-202-11-203-39-40
0KJH01,11802,1,11-203-39-40-10-202-3-4
0KJH07,4136,1,3-4-10-202-203-11-39-40
0KJH07,4538,1,3-4-10-202-203-11-39-40
0KJJ05,10373,1,10-202-203-3-4-11-12-430-13-431-39-40
0KJJ05,10674,1,12-430-13-431-39-40-10-202-11-203-3-4-5-6
0KJJ05,10683,1,12-430-13-431-39-40-10-202-11-203-3-4-5-6
0KJJ05,10699,1,12-430-13-431-39-40-3-4-5-6-10-202-203-11
0KJJ05,10730,1,12-430-13-431-39-40-3-4-10-202-203-11
0KJJ05,10739,1,12-430-13-431-39-40-3-4-10-202-203-11
0KJJ10,19466,1,33-39-40-32-3-4-10-202-203-11
0KJW08,2266,1,3-4-10-202-203-11-39-40
0KKVGI,224,1,203-3-4-10-202-11-39-40
0KUBAT,1188,1,11-39-40-10-200-201
0KUS10,18988,1,10-202-12-430-13-431-39-40-3-4-11-203
0LCSS3,16208,1,3-4-10-202-203-11-39-40
0LCSS3,16381,1,10-202-11-203-39-40
0LCSS3,16416,1,10-202-203-11-39-40
0LEB04,249,1,11-39-40-203-3-4-10-202
0LESA3,3649,1,10-202-203-11-12-430-13-431-39-40
0LHG47,36182,1,39-40-3-4-10-202-203-11
0LHG47,36232,1,11-39-40-10-202-203-3
0LHG47,36367,1,3-4-10-202-203-11-39-40
0LHG47,36666,1,3-4-10-202-203-11-39-40
0LHG47,36944,1,4-39-40-10-202-203-11-3
0LHG47,37077,1,10-202-203-11-3-4-39-40
0LHG47,37961,1,11-39-40-3-4-10-202-203
0LJG26,1023,1,39-40-3-4-10-202-203-11
0LJG26,1023,2,39-40-3-4-10-202-203-11
0MAARS,20,1,39-40-3-4-10-202-203-11
0MABER,115,1,33-3-4-32-10-204-39-205-40-11
0MCB03,7248,1,3-4-10-202-203-11-39-40
0MECAP,3896,1,39-40-3-4-5-6-10-202-11-203
0MECAP,3896,2,39-40-3-4-5-6-10-202-11-203
0MICHA,433,1,3-10-202-203-11-39-40
0MITCD,3580,1,3-4-10-202-11-203-12-430-13-431-39-40
0MJK01,152934,1,33-3-39-40-4-10-202-32-203-11-12-490-13-491
0MJK01,152935,1,33-3-4-39-40-10-202-203-11-32-12-490-491-13
0MJK01,152936,1,33-39-40-3-4-32-10-202-203-11-12-490-13-491
0MJK01,154413,1,3-4-33-12-490-10-202-13-491-39-40-203-11-32
0MJK01,154413,2,3-33-4-39-40-10-202-203-11-32-12-490-13-491
0MJK01,157668,1,203-11-39-40-3-4-10-202
0MJK01,159746,1,10-202-11-203-33-32-39-40-12-490-13-491
0MRAUT,9210,1,39-40-11-12-430-13-431-3-4-10-202-203
0MTW01,25167,1,3-4-10-202-203-11-39-40
0MVBMA,11,1,3-4-11-39-40
0NEWBE,1057,1,3-4-10-202-11-203-12-310-311-13-39-40
0NOMAC,477,1,3-4-5-6-10-202-11-203-39-40
0NOMAC,477,2,3-4-5-6-10-202-11-203-39-40
0NOMAC,477,3,3-4-5-6-10-202-11-203-39-40
0OCE01,38481,1,12-430-13-431-3-4-39-40-10-202-203-11
0PAGOE,1343,1,3-4-10-202-203-11-39-40
0POLEB,27,1,39-40-3-4-10-202-11-203
0PREDI,1384,1,3-4-10-204-205-11-39-40
0PREDI,1384,2,3-4-10-204-205-11-39-40
0QCJ12,4890,1,3-4-5-6-10-202-203-11-39-40
0QCR01,5500,1,10-202-203-11-39-40-3-4
0QCR01,5501,1,11-12-430-13-431-39-40-3-4-10-202-5-6-203
0RJE14,15951,1,203-11-39-40-4-10-202-3
0RJE14,15953,1,3-4-10-202-11-203-39-40
0RJH01,7457,1,10-202-203-3-4-11-39-40
0RODER,194,1,39-40-3-4-5-6-10-202-203-11
0ROLLA,1413,1,39-40-10-200-201-11
0ROLLA,1420,1,3-4-5-6-10-202-39-40-11-203
0ROLLA,1422,1,3-4-5-10-202-11-203-39-40
0ROLLA,1426,1,11-39-40-10-200-201
0ROMAA,2886,1,10-200-201-11-39-40
0ROMAS,673,1,10-200-39-40-201-11
0ROMAS,673,2,10-200-39-40-11-201
0RTV02,264,1,39-40-3-4-10-202-203-11
0RTV02,264,2,39-40-3-4-10-202-203-11
0RTV02,264,3,39-40-3-4-10-202-203-11
0RTV02,264,4,39-40-3-10-202-203-11
0RUE01,38228,1,12-430-431-444-445-13-39-40-10-202-11-203
0RUM03,349488,1,12-480-13-481-39-40-3-4-10-202-11-203
0SAMAC,2566,1,33-39-40-3-4-10-202-11-203-32
0SAMAC,2722,1,33-39-40-32-3-10-202-203-11
0SAMAC,2722,2,33-39-40-32-3-10-202-203-11
0SCSE5,2929,1,10-202-203-11-39-40-3-4
0SCV21,3022,1,10-202-203-11-39-40-3-4
0SENSI,583,1,39-40-3-4-10-202-11-203
0SJG79,7208,1,33-10-200-39-40-201-11-12-424-13-425-32
0SJG79,7210,1,33-10-200-39-40-201-11-32
0SJM02,2691,1,33-39-40-3-4-12-430-13-431-32-10-202-203-11
0SJS36,25599,1,10-202-203-11-39-40-3-4
0SJS36,25604,1,3-4-10-202-11-203-39-40
0SJS36,25828,1,39-40-3-4-10-202-203-11
0SJS36,25829,1,39-40-3-4-10-202-203-11
0SJS36,25830,1,39-40-3-4-10-202-203-11
0SJS36,25831,1,39-40-3-4-10-202-203-11
0SJT35,607,1,203-11-33-3-4-10-202-39-40-32-32
0SJT41,338,1,3-4-10-202-203-11-39-40
0SJV04,61296,1,3-4-5-6-10-202-11-203-12-430-13-431-39-40
0SJV04,61296,2,3-4-5-6-10-202-11-203-12-430-13-431-39-40
0SOMFY,119,1,10-202-11-203-39-40
0SOMFY,120,1,10-202-11-203-39-40
0SOMFY,121,1,10-202-11-203-39-40
0SOMFY,122,1,39-40-10-202-203-11
0SPETR,170,1,11-39-40-10-200-201
0STRAT,281,1,39-40-3-4-10-202-203-11
0TA122,334,1,39-40-3-4-11
0TCB26,486,1,203-11-39-40-10-202-3-4
0TCB26,501,1,10-202-11-203-39-40-3-4
0TCMSI,1714,1,11-39-40-3-4
0TCMSI,1788,1,3-4-10-202-203-11-39-40
0TCMSI,1836,1,3-4-10-202-203-11-39-40
0TEAMA,2328,1,3-4-10-202-203-11-39-40
0TEJ02,20979,1,10-202-203-11-39-40-3-4
0THERM,100,1,11-12-430-13-431-39-40-3-4-5-6-10-202-203
0TM024,1112,1,39-40-3-4-10-202-203-11
0TM024,1180,1,11-39-40-10-202-203
0TM024,1180,2,11-39-40-203-10-202
0TM024,1180,3,11-39-40-10-202-203
0TT316,13075,1,10-202-203-11-39-40-3-4
0TT316,13076,1,10-202-203-11-39-40-3-4
0TT316,13389,1,3-4-5-6-10-202-203-11-39-40
0TT316,13390,1,3-4-10-202-203-11-39-40
0TT316,13403,1,3-4-5-10-202-11-203-39-40
0TTG12,23932,1,10-202-203-11-39-40
0TTG12,23934,1,10-202-203-11-39-40
0TTN02,3931,1,33-39-40-10-202-11-203-32
0TU004,2578,1,39-40-3-4-10-204-205-11
0TU028,1,1,3-4-10-202-203-11-39-40
0TU028,2,1,11-39-40
0UMICH,1783,1,4-10-202-11-203-39-40-3
0WAZAU,279,1,39-40-3-4-10-202-11-203
0WCJ01,2359,1,3-4-10-202-203-11-39-40
0WCJ01,2361,1,3-10-202-203-11-39-40
0WCW10,1451,1,10-202-203-11-12-430-13-431-39-40
0WEBOW,236,1,10-202-203-11-39-40-3-4-12-430-13-431-5-6
0WEISM,316,1,3-4-10-202-203-11-39-40
0WELLA,1210,1,39-40-3-4-10-202-11-203
0WEZEK,26,1,39-40-3-4-10-202-11-203
0WEZEK,26,2,39-40-3-4-10-202-11-203
0WEZEK,26,3,39-40-3-4-10-202-11-203
0WEZEK,27,1,11-39-40
0WEZEK,27,2,10-202-11-203-39-40
0WEZEK,27,3,10-202-11-203-39-40
0WJG13,6918,1,10-200-11-201-39-40-12-430-13-431
0WJG13,6919,1,10-200-201-11-39-40-12-490-13-491
0WUE02,4697,1,3-4-10-202-203-11-39-40
0WUE03,2503,1,3-4-10-202-203-11-39-40
0XCL08,1325,1,10-202-203-11-39-40-3-4
0XCSH3,4343,1,3-4-11-39-40-10-202-203
0XJS43,44128,1,33-39-40-32-10-200-201-11
0XJS86,6508,1,3-4-10-202-203-11-12-430-13-431-39-40
0XOTEI,167,1,10-200-201-11-39-40
0XOTEI,167,2,10-200-201-11-39-40
0YCB07,705,1,10-202-203-11-39-40-3-4-5-6
0YCE89,4616,1,10-202-203-11-33-3-39-40-4-12-430-13-431-32
0YCW15,143,1,10-202-203-11-39-40-3-4
0ZAE01,27991,1,11-3-39-4-40
0ZAHOR,25,1,39-40-3-4-10-202-203-11
0ZCE14,2558,1,3-4-10-202-203-11-39-40
0ZCJ23,12085,1,33-39-40-11-32
0ZCJ23,12119,1,33-39-40-11-32
0ZCV60,662,1,3-4-10-202-11-203-39-40
0ZCV60,662,2,3-4-11-39-40
0ZCV60,662,3,3-4-10-202-11-203-39-40
0ZCV60,662,4,3-4-11-39-40
0ZELTD,3156,1,203-11-3-4-12-430-13-431-39-40-5-6-10-202
0ZELTD,3171,1,12-430-13-431-39-40-3-4-5-6-10-202-203-11
0ZELTD,3177,1,39-40-3-4-5-6-10-202-203-11-12-430-13-431
0ZELTD,3177,2,39-40-3-4-5-6-10-202-203-11-12-430-13-431
0ZELTD,3199,1,3-4-10-202-203-11-12-430-13-431-39-40
0ZELTD,3210,1,3-4-12-430-13-431-11-39-40-10-202-203
0ZELTD,3211,1,3-4-5-12-430-13-431-11-39-40-10-202-203
0ZJE06,3366,1,3-4-10-202-11-203-39-40
0ZJR01,2833,1,3-4-10-202-33-203-11-40-39-32-32
0ZTJ05,23490,1,39-40-3-4-11
0ZTJ05,23490,2,39-40-3-4-10-202-203-11
0ZTJ16,113087,1,39-40-3-10-202-203-11
100059,610811,1,3-4-39-40-10-202-11-203-12-430-13-431
100059,610813,1,10-202-12-203-430-13-431-39-40-3-4-5-6-11
100059,610833,1,10-202-203-11-39-40-3-4-5-6-12-430-13-431
100059,611145,1,3-4-5-6-10-202-203-11-39-40
100059,611151,1,3-4-5-6-10-202-203-11-39-40
100059,611263,1,10-202-203-11-39-40-3-4
100149,909971,1,39-40-3-4-10-202-203-11
